"","X5","X1500","X0","X0.1","X1"
"2814",50,1356,2,0,1
"2815",55,1356,2,0,1
"2816",60,1126,3,0,1
"2817",65,1126,3,0,1
"2818",70,1126,3,0,1
"2819",75,1126,3,0,1
"2820",80,1104,3,0,1
"2821",85,1104,3,0,1
"2822",90,654,3,0,1
"2823",95,298,4,0,1
"2824",100,144,5,2,1
"2825",105,156,5,3,1
"2826",5,1500,0,0,0
"2827",10,910,4,0,0
"2828",15,540,7,0,0
"2829",20,322,10,0,0
"2830",25,212,12,1,0
"2831",30,12,13,2,0
"2832",35,120,13,2,0
"2833",40,142,13,2,0
"2834",45,42,14,3,0
"2835",50,134,14,3,0
"2836",55,234,14,5,0
"2837",60,144,14,7,0
"2838",65,244,14,9,0
"2839",70,294,14,10,0
"2840",75,164,15,13,0
"2841",80,136,15,14,0
"2842",85,436,16,16,0
"2843",90,716,17,17,0
"2844",95,562,17,18,0
"2845",100,376,17,20,0
"2846",105,314,17,22,0
"2847",5,1500,0,0,0
"2848",10,1500,0,0,0
"2849",15,1450,1,0,0
"2850",20,1350,3,0,0
"2851",25,1128,4,0,0
"2852",30,1008,5,0,0
"2853",35,683,7,0,0
"2854",40,658,7,0,0
"2855",45,458,8,0,0
"2856",50,440,8,0,0
"2857",5,1500,0,0,1
"2858",10,580,5,0,1
"2859",15,74,7,0,1
"2860",20,74,7,0,1
"2861",25,96,7,0,1
"2862",30,196,8,0,1
"2863",35,361,9,0,1
"2864",40,236,10,0,1
"2865",45,136,10,0,1
"2866",50,154,10,0,1
"2867",5,1500,0,0,1
"2868",10,1500,0,0,1
"2869",15,1500,0,0,1
"2870",20,1654,0,0,1
"2871",25,1854,0,0,1
"2872",5,1500,0,0,0
"2873",10,900,4,0,0
"2874",15,280,8,0,0
"2875",20,306,9,0,0
"2876",25,96,11,1,0
"2877",5,1500,0,0,1
"2878",10,1500,0,0,1
"2879",15,1700,0,0,1
"2880",20,1700,0,0,1
"2881",25,1700,0,0,1
"2882",30,1750,1,0,1
"2883",35,1798,1,0,1
"2884",40,1798,1,0,1
"2885",45,1798,1,0,1
"2886",50,1986,1,0,1
"2887",55,1962,1,0,1
"2888",60,2162,1,0,1
"2889",65,2144,1,0,1
"2890",70,2320,1,0,1
"2891",75,2320,1,0,1
"2892",80,2486,1,0,1
"2893",85,2486,1,0,1
"2894",90,2468,1,0,1
"2895",5,1500,0,0,0
"2896",10,520,5,0,0
"2897",15,120,7,0,0
"2898",20,120,7,0,0
"2899",25,120,7,0,0
"2900",30,160,9,0,0
"2901",35,112,9,0,0
"2902",40,112,9,0,0
"2903",45,112,9,0,0
"2904",50,324,9,0,0
"2905",55,348,9,0,0
"2906",60,48,10,0,0
"2907",65,266,10,0,0
"2908",70,90,11,0,0
"2909",75,180,12,1,0
"2910",80,164,12,2,0
"2911",85,14,12,5,0
"2912",90,232,12,5,0
"2913",5,1500,0,0,1
"2914",10,1320,1,0,1
"2915",15,1490,1,0,1
"2916",20,1490,1,0,1
"2917",25,1270,2,0,1
"2918",30,1270,2,0,1
"2919",35,1470,2,0,1
"2920",40,1470,2,0,1
"2921",45,1460,3,0,1
"2922",50,1382,3,0,1
"2923",55,1552,3,0,1
"2924",60,1452,3,0,1
"2925",65,1556,3,0,1
"2926",70,1508,4,0,1
"2927",75,1472,5,1,1
"2928",80,1637,5,2,1
"2929",5,1500,0,0,0
"2930",10,1110,3,0,0
"2931",15,410,6,0,0
"2932",20,260,7,0,0
"2933",25,260,8,0,0
"2934",30,280,9,0,0
"2935",35,180,10,0,0
"2936",40,10,12,1,0
"2937",45,170,12,2,0
"2938",50,38,13,3,0
"2939",55,168,13,5,0
"2940",60,118,14,6,0
"2941",65,164,14,7,0
"2942",70,292,14,9,0
"2943",75,28,15,10,0
"2944",80,-87,0,0,0
"2945",5,1500,0,0,1
"2946",10,1320,1,0,1
"2947",15,600,4,0,1
"2948",20,460,6,0,1
"2949",25,310,7,0,1
"2950",30,330,8,0,1
"2951",35,488,9,0,1
"2952",5,1500,0,0,0
"2953",10,960,3,0,0
"2954",15,640,4,0,0
"2955",20,220,6,0,0
"2956",25,120,7,0,0
"2957",30,100,7,0,0
"2958",35,82,7,0,0
"2959",5,1500,0,0,1
"2960",10,1100,2,0,1
"2961",15,1300,2,0,1
"2962",20,1667,2,0,1
"2963",25,1667,2,0,1
"2964",30,1767,2,0,1
"2965",35,1767,2,0,1
"2966",40,1413,4,0,1
"2967",45,1093,6,0,1
"2968",50,959,7,0,1
"2969",5,1500,0,0,0
"2970",10,720,4,0,0
"2971",15,40,8,0,0
"2972",20,123,9,0,0
"2973",25,123,9,0,0
"2974",30,23,10,0,0
"2975",35,43,11,0,0
"2976",40,47,11,0,0
"2977",45,47,12,2,0
"2978",50,101,12,2,0
"2979",5,1500,0,0,1
"2980",10,1500,0,0,1
"2981",15,1500,0,0,1
"2982",20,1500,0,0,1
"2983",25,1500,0,0,1
"2984",30,1500,0,0,1
"2985",5,1500,0,0,0
"2986",10,480,6,0,0
"2987",15,60,9,0,0
"2988",20,200,10,0,0
"2989",25,60,11,0,0
"2990",30,-40,0,0,0
"2991",5,1500,0,0,0
"2992",10,1280,1,0,0
"2993",15,1114,3,0,0
"2994",20,1254,3,0,0
"2995",25,1268,4,0,0
"2996",30,1230,4,0,0
"2997",35,1220,4,0,0
"2998",40,1404,4,0,0
"2999",45,1444,4,0,0
"3000",50,1164,5,0,0
"3001",55,904,6,0,0
"3002",60,495,7,1,0
"3003",65,279,8,3,0
"3004",70,279,8,3,0
"3005",75,329,8,3,0
"3006",80,311,8,3,0
"3007",85,51,9,4,0
"3008",90,51,9,5,0
"3009",95,201,9,6,0
"3010",100,381,9,6,0
"3011",105,-234,0,0,0
"3012",5,1500,0,0,1
"3013",10,1230,2,0,1
"3014",15,456,5,0,1
"3015",20,276,8,0,1
"3016",25,42,9,0,1
"3017",30,80,9,0,1
"3018",35,90,10,2,1
"3019",40,156,10,5,1
"3020",45,266,11,6,1
"3021",50,6,12,8,1
"3022",55,156,12,9,1
"3023",60,515,13,12,1
"3024",65,31,14,14,1
"3025",70,31,14,14,1
"3026",75,131,14,15,1
"3027",80,49,14,17,1
"3028",85,29,14,19,1
"3029",90,129,14,19,1
"3030",95,79,14,19,1
"3031",100,49,14,20,1
"3032",105,764,14,22,1
"3033",5,1500,0,0,1
"3034",10,1100,1,0,1
"3035",15,540,4,0,1
"3036",20,380,5,0,1
"3037",25,472,6,0,1
"3038",30,192,7,0,1
"3039",35,426,7,0,1
"3040",40,376,8,0,1
"3041",45,276,8,0,1
"3042",50,252,8,0,1
"3043",55,252,8,0,1
"3044",60,324,8,0,1
"3045",65,344,8,0,1
"3046",70,244,9,0,1
"3047",75,274,9,0,1
"3048",80,264,9,0,1
"3049",85,264,9,0,1
"3050",90,394,9,0,1
"3051",95,400,9,0,1
"3052",100,418,10,0,1
"3053",105,590,10,0,1
"3054",110,493,10,0,1
"3055",115,501,10,0,1
"3056",120,261,11,0,1
"3057",125,179,11,0,1
"3058",130,179,11,0,1
"3059",135,129,11,0,1
"3060",140,339,11,0,1
"3061",145,393,11,0,1
"3062",150,493,11,0,1
"3063",155,411,11,0,1
"3064",160,345,11,0,1
"3065",165,303,11,0,1
"3066",170,223,11,0,1
"3067",175,217,11,0,1
"3068",5,1500,0,0,0
"3069",10,1500,0,0,0
"3070",15,1500,0,0,0
"3071",20,800,3,0,0
"3072",25,788,4,0,0
"3073",30,328,6,0,0
"3074",35,494,6,0,0
"3075",40,594,6,0,0
"3076",45,264,8,0,0
"3077",50,388,8,0,0
"3078",55,388,8,0,0
"3079",60,276,9,0,0
"3080",65,316,10,0,0
"3081",70,116,11,0,0
"3082",75,86,11,0,0
"3083",80,96,11,0,0
"3084",85,236,12,0,0
"3085",90,306,12,0,0
"3086",95,280,13,0,0
"3087",100,242,13,0,0
"3088",105,270,14,0,0
"3089",110,267,14,0,0
"3090",115,249,15,3,0
"3091",120,299,15,4,0
"3092",125,381,15,8,0
"3093",130,581,15,8,0
"3094",135,731,15,10,0
"3095",140,421,16,10,0
"3096",145,567,16,10,0
"3097",150,317,17,10,0
"3098",155,199,17,11,0
"3099",160,265,17,11,0
"3100",165,107,17,13,0
"3101",170,187,17,13,0
"3102",175,393,17,13,0
"3103",5,1500,0,0,1
"3104",10,1500,0,0,1
"3105",15,1694,0,0,1
"3106",20,1894,0,0,1
"3107",25,1594,1,0,1
"3108",30,1784,1,0,1
"3109",35,1679,1,0,1
"3110",40,1679,2,0,1
"3111",45,1869,2,0,1
"3112",5,1500,0,0,0
"3113",10,530,7,0,0
"3114",15,86,9,0,0
"3115",20,286,9,0,0
"3116",25,106,10,0,0
"3117",30,36,11,1,0
"3118",35,41,11,2,0
"3119",40,21,12,2,0
"3120",45,71,13,2,0
"3121",5,1500,0,0,1
"3122",10,1500,0,0,1
"3123",15,1184,2,0,1
"3124",20,974,3,0,1
"3125",25,642,5,0,1
"3126",5,1500,0,0,0
"3127",10,600,5,0,0
"3128",15,270,7,0,0
"3129",20,280,8,0,0
"3130",25,-47,9,0,0
"3131",5,1500,0,0,0
"3132",10,1500,0,0,0
"3133",15,1700,0,0,0
"3134",20,1690,0,0,0
"3135",25,1736,1,0,0
"3136",30,1718,1,0,0
"3137",35,1890,1,0,0
"3138",40,1790,1,0,0
"3139",45,1980,1,0,0
"3140",50,1962,1,0,0
"3141",55,1962,1,0,0
"3142",60,2142,1,0,0
"3143",65,1992,2,0,0
"3144",70,2082,2,0,0
"3145",75,2158,2,0,0
"3146",80,2106,2,0,0
"3147",85,2286,2,0,0
"3148",90,2386,2,0,0
"3149",95,2386,2,0,0
"3150",100,2570,2,0,0
"3151",105,2542,2,0,0
"3152",110,2732,2,0,0
"3153",115,2460,2,0,0
"3154",120,2460,2,0,0
"3155",125,2418,2,0,0
"3156",130,2318,2,0,0
"3157",135,1778,2,0,0
"3158",140,1866,2,0,0
"3159",145,1600,2,0,0
"3160",150,1400,2,0,0
"3161",155,1282,2,0,0
"3162",160,732,2,0,0
"3163",165,714,2,0,0
"3164",170,616,2,0,0
"3165",175,344,2,0,0
"3166",180,274,2,0,0
"3167",185,-46,0,0,0
"3168",5,1500,0,0,1
"3169",10,860,4,0,1
"3170",15,100,8,0,1
"3171",20,110,8,0,1
"3172",25,314,8,0,1
"3173",30,192,9,0,1
"3174",35,420,9,0,1
"3175",40,100,11,0,1
"3176",45,110,11,0,1
"3177",50,328,11,0,1
"3178",55,68,12,1,1
"3179",60,28,13,1,1
"3180",65,28,13,1,1
"3181",70,38,13,2,1
"3182",75,62,13,2,1
"3183",80,14,14,5,1
"3184",85,34,14,5,1
"3185",90,234,14,5,1
"3186",95,34,15,5,1
"3187",100,30,16,6,1
"3188",105,58,16,6,1
"3189",110,18,16,7,1
"3190",115,540,16,9,1
"3191",120,180,17,11,1
"3192",125,572,17,12,1
"3193",130,172,18,14,1
"3194",135,812,19,16,1
"3195",140,674,19,17,1
"3196",145,490,20,19,1
"3197",150,310,21,22,1
"3198",155,628,21,22,1
"3199",160,1028,21,27,1
"3200",165,996,21,28,1
"3201",170,984,22,30,1
"3202",175,706,23,33,1
"3203",180,976,23,33,1
"3204",185,1346,23,35,1
"3205",5,1500,0,0,1
"3206",10,1500,0,0,1
"3207",15,1400,0,0,1
"3208",20,1290,0,0,1
"3209",5,1500,0,0,0
"3210",10,100,7,0,0
"3211",15,100,9,0,0
"3212",20,30,10,0,0
"3213",5,1500,0,0,1
"3214",10,1486,0,0,1
"3215",15,1286,1,0,1
"3216",20,1311,1,0,1
"3217",25,1291,1,0,1
"3218",30,1490,1,0,1
"3219",35,1480,2,0,1
"3220",40,1480,2,0,1
"3221",45,1649,2,0,1
"3222",5,1500,0,0,0
"3223",10,814,4,0,0
"3224",15,314,6,0,0
"3225",20,139,7,0,0
"3226",25,59,7,0,0
"3227",30,100,9,0,0
"3228",35,10,10,0,0
"3229",40,10,10,0,0
"3230",45,41,10,0,0
"3231",5,1500,0,0,1
"3232",10,1500,0,0,1
"3233",15,1500,0,0,1
"3234",20,1500,0,0,1
"3235",25,1641,0,0,1
"3236",30,1817,0,0,1
"3237",35,1799,0,0,1
"3238",40,1975,0,0,1
"3239",45,1975,0,0,1
"3240",50,2175,0,0,1
"3241",5,1500,0,0,0
"3242",10,1040,3,0,0
"3243",15,240,6,0,0
"3244",20,240,6,0,0
"3245",25,159,8,0,0
"3246",30,123,9,0,0
"3247",35,141,9,0,0
"3248",40,185,11,0,0
"3249",45,155,12,1,0
"3250",50,-45,0,0,0
"3251",5,1500,0,0,1
"3252",10,1500,0,0,1
"3253",15,1700,0,0,1
"3254",5,1500,0,0,0
"3255",10,970,5,0,0
"3256",15,90,9,0,0
"3257",5,1500,0,0,0
"3258",10,1500,0,0,0
"3259",15,1692,0,0,0
"3260",20,1530,1,0,0
"3261",25,1530,1,0,0
"3262",30,1726,1,0,0
"3263",35,1712,1,0,0
"3264",40,1836,1,0,0
"3265",45,2006,1,0,0
"3266",50,2086,1,0,0
"3267",55,2074,1,0,0
"3268",60,2266,1,0,0
"3269",65,2208,1,0,0
"3270",70,2188,1,0,0
"3271",75,2054,1,0,0
"3272",80,2004,1,0,0
"3273",85,1978,1,0,0
"3274",90,1938,1,0,0
"3275",95,1938,1,0,0
"3276",100,1688,1,0,0
"3277",105,1364,1,0,0
"3278",110,1364,1,0,0
"3279",115,1350,1,0,0
"3280",120,1338,1,0,0
"3281",125,1124,1,0,0
"3282",130,1074,1,0,0
"3283",135,1212,1,0,0
"3284",140,1182,1,0,0
"3285",145,248,1,0,0
"3286",150,208,1,0,0
"3287",5,1500,0,0,1
"3288",10,690,5,0,1
"3289",15,138,8,0,1
"3290",20,150,8,0,1
"3291",25,150,8,0,1
"3292",30,154,9,0,1
"3293",35,28,10,0,1
"3294",40,104,10,0,1
"3295",45,154,11,0,1
"3296",50,24,13,1,1
"3297",55,36,13,1,1
"3298",60,144,13,3,1
"3299",65,302,13,5,1
"3300",70,72,14,8,1
"3301",75,226,15,10,1
"3302",80,136,17,10,1
"3303",85,162,17,12,1
"3304",90,202,17,12,1
"3305",95,152,18,14,1
"3306",100,102,20,14,1
"3307",105,526,20,14,1
"3308",110,266,21,14,1
"3309",115,20,22,14,1
"3310",120,182,22,15,1
"3311",125,76,23,15,1
"3312",130,26,23,16,1
"3313",135,88,23,16,1
"3314",140,18,24,17,1
"3315",145,952,24,19,1
"3316",150,1092,24,21,1
"3317",5,1500,0,0,0
"3318",10,1350,1,0,0
"3319",15,1350,1,0,0
"3320",20,1300,1,0,0
"3321",25,1492,1,0,0
"3322",30,1492,1,0,0
"3323",35,1492,1,0,0
"3324",40,1676,1,0,0
"3325",45,1870,1,0,0
"3326",50,2050,1,0,0
"3327",55,2042,1,0,0
"3328",60,2182,1,0,0
"3329",65,2172,1,0,0
"3330",70,2172,1,0,0
"3331",75,2202,1,0,0
"3332",80,2202,1,0,0
"3333",85,2230,1,0,0
"3334",90,2202,1,0,0
"3335",95,2242,1,0,0
"3336",100,2144,1,0,0
"3337",105,2126,1,0,0
"3338",110,1576,1,0,0
"3339",115,1508,1,0,0
"3340",120,1208,1,0,0
"3341",125,1208,1,0,0
"3342",130,1218,1,0,0
"3343",135,858,1,0,0
"3344",140,858,1,0,0
"3345",145,518,1,0,0
"3346",150,174,1,0,0
"3347",5,1500,0,0,1
"3348",10,800,4,0,1
"3349",15,10,9,0,1
"3350",20,60,9,0,1
"3351",25,68,9,0,1
"3352",30,68,9,0,1
"3353",35,68,9,0,1
"3354",40,84,9,0,1
"3355",45,90,11,0,1
"3356",50,200,12,1,1
"3357",55,108,13,5,1
"3358",60,118,13,6,1
"3359",65,178,13,9,1
"3360",70,28,14,10,1
"3361",75,18,15,10,1
"3362",80,168,15,11,1
"3363",85,0,16,11,1
"3364",90,228,16,13,1
"3365",95,338,16,15,1
"3366",100,116,18,17,1
"3367",105,34,18,18,1
"3368",110,934,18,19,1
"3369",115,452,20,22,1
"3370",120,632,21,23,1
"3371",125,52,23,24,1
"3372",130,142,23,24,1
"3373",135,802,23,24,1
"3374",140,402,25,25,1
"3375",145,642,25,28,1
"3376",150,936,26,29,1
"3377",5,1500,0,0,0
"3378",10,1300,0,0,0
"3379",15,1230,0,0,0
"3380",20,1428,0,0,0
"3381",25,1428,0,0,0
"3382",30,1428,0,0,0
"3383",35,1428,0,0,0
"3384",40,1628,0,0,0
"3385",45,1722,0,0,0
"3386",50,1722,0,0,0
"3387",55,1708,0,0,0
"3388",60,1708,0,0,0
"3389",65,1708,0,0,0
"3390",70,1708,0,0,0
"3391",75,1548,0,0,0
"3392",80,1422,0,0,0
"3393",85,1522,0,0,0
"3394",90,1272,0,0,0
"3395",95,1072,0,0,0
"3396",100,1262,0,0,0
"3397",105,1336,0,0,0
"3398",110,836,0,0,0
"3399",115,576,0,0,0
"3400",120,576,0,0,0
"3401",125,438,0,0,0
"3402",130,548,0,0,0
"3403",135,494,0,0,0
"3404",140,114,0,0,0
"3405",5,1500,0,0,1
"3406",10,830,4,0,1
"3407",15,740,6,0,1
"3408",20,142,9,0,1
"3409",25,42,11,2,1
"3410",30,42,11,2,1
"3411",35,42,11,2,1
"3412",40,92,12,3,1
"3413",45,98,12,5,1
"3414",50,148,12,8,1
"3415",55,92,13,11,1
"3416",60,42,13,12,1
"3417",65,192,13,13,1
"3418",70,142,13,14,1
"3419",75,142,15,14,1
"3420",80,168,15,14,1
"3421",85,68,16,14,1
"3422",90,468,16,15,1
"3423",95,608,17,15,1
"3424",100,418,18,15,1
"3425",105,104,20,16,1
"3426",110,24,21,18,1
"3427",115,364,22,18,1
"3428",120,364,22,18,1
"3429",125,152,23,18,1
"3430",130,242,23,20,1
"3431",135,96,23,22,1
"3432",140,576,23,24,1
"3433",5,1500,0,0,1
"3434",10,1300,1,0,1
"3435",15,1400,1,0,1
"3436",20,1028,2,0,1
"3437",25,1048,3,0,1
"3438",30,1128,3,0,1
"3439",35,1118,3,0,1
"3440",40,1052,4,0,1
"3441",45,1052,4,0,1
"3442",50,848,4,0,1
"3443",55,1014,4,0,1
"3444",60,794,5,0,1
"3445",65,694,6,1,1
"3446",70,572,6,2,1
"3447",75,572,6,2,1
"3448",80,322,6,5,1
"3449",85,322,6,6,1
"3450",90,92,7,7,1
"3451",95,280,7,9,1
"3452",100,268,7,10,1
"3453",105,296,7,11,1
"3454",110,354,7,11,1
"3455",115,520,7,13,1
"3456",5,1500,0,0,0
"3457",10,790,3,0,0
"3458",15,290,7,0,0
"3459",20,162,8,0,0
"3460",25,62,9,0,0
"3461",30,122,10,0,0
"3462",35,162,11,1,0
"3463",40,18,12,2,0
"3464",45,168,12,3,0
"3465",50,2,13,4,0
"3466",55,36,13,4,0
"3467",60,36,13,4,0
"3468",65,6,13,5,0
"3469",70,28,13,7,0
"3470",75,28,14,9,0
"3471",80,178,14,9,0
"3472",85,178,14,11,0
"3473",90,118,14,12,0
"3474",95,130,14,12,0
"3475",100,42,14,12,0
"3476",105,64,14,13,0
"3477",110,156,14,14,0
"3478",115,-10,0,0,0
"3479",5,1500,0,0,0
"3480",10,610,3,0,0
"3481",15,450,5,0,0
"3482",20,388,7,0,0
"3483",25,245,8,0,0
"3484",30,280,8,0,0
"3485",35,198,10,0,0
"3486",40,423,10,0,0
"3487",45,385,10,0,0
"3488",50,460,11,0,0
"3489",55,648,11,0,0
"3490",60,640,11,0,0
"3491",65,590,11,0,0
"3492",70,584,11,0,0
"3493",75,596,11,0,0
"3494",80,874,11,0,0
"3495",85,560,12,0,0
"3496",90,574,12,0,0
"3497",95,542,12,0,0
"3498",100,624,12,0,0
"3499",105,649,12,0,0
"3500",110,533,12,0,0
"3501",115,534,12,0,0
"3502",120,618,12,0,0
"3503",125,830,12,0,0
"3504",130,810,12,0,0
"3505",135,1030,12,0,0
"3506",140,924,12,0,0
"3507",145,930,12,0,0
"3508",150,1149,12,0,0
"3509",155,1065,12,0,0
"3510",160,1217,12,0,0
"3511",165,1071,12,0,0
"3512",170,1261,12,0,0
"3513",175,1443,12,0,0
"3514",180,1455,12,0,0
"3515",185,1221,13,0,0
"3516",190,1329,13,0,0
"3517",195,1301,13,0,0
"3518",200,1383,13,0,0
"3519",205,1261,13,0,0
"3520",210,1233,13,0,0
"3521",215,1231,13,0,0
"3522",220,1463,13,0,0
"3523",225,1347,13,0,0
"3524",230,1669,13,0,0
"3525",235,1669,13,0,0
"3526",240,1691,13,0,0
"3527",245,1705,13,0,0
"3528",250,1683,13,0,0
"3529",255,1893,13,0,0
"3530",260,1893,13,0,0
"3531",265,1899,13,0,0
"3532",270,2097,13,0,0
"3533",275,2109,13,0,0
"3534",280,2299,13,0,0
"3535",285,2429,13,0,0
"3536",290,2407,13,0,0
"3537",295,2441,13,0,0
"3538",300,2451,13,0,0
"3539",305,2391,13,0,0
"3540",310,2491,13,0,0
"3541",315,2381,13,0,0
"3542",320,2489,13,0,0
"3543",325,2507,13,0,0
"3544",330,2593,13,0,0
"3545",335,2521,13,0,0
"3546",340,2545,13,0,0
"3547",345,2565,13,0,0
"3548",350,2665,13,0,0
"3549",355,2873,13,0,0
"3550",360,2759,13,0,0
"3551",365,2951,13,0,0
"3552",370,2970,13,0,0
"3553",375,3009,13,0,0
"3554",380,3009,13,0,0
"3555",385,2925,13,0,0
"3556",390,3137,13,0,0
"3557",395,3323,13,0,0
"3558",400,3481,13,0,0
"3559",405,3379,13,0,0
"3560",410,3357,13,0,0
"3561",415,3357,13,0,0
"3562",420,3338,13,0,0
"3563",425,3558,13,0,0
"3564",430,3393,13,0,0
"3565",435,3600,13,0,0
"3566",440,3542,13,0,0
"3567",445,3754,13,0,0
"3568",450,3774,13,0,0
"3569",455,3774,13,0,0
"3570",460,3826,13,0,0
"3571",465,3848,13,0,0
"3572",470,3822,13,0,0
"3573",475,3986,13,0,0
"3574",480,3898,13,0,0
"3575",485,3850,13,0,0
"3576",490,4006,13,0,0
"3577",495,4006,13,0,0
"3578",500,4036,13,0,0
"3579",505,4206,13,0,0
"3580",510,4395,13,0,0
"3581",515,4293,13,0,0
"3582",520,4445,13,0,0
"3583",525,4535,13,0,0
"3584",530,4475,13,0,0
"3585",535,4475,13,0,0
"3586",540,4645,13,0,0
"3587",545,4677,13,0,0
"3588",550,4649,13,0,0
"3589",555,4884,13,0,0
"3590",560,4896,13,0,0
"3591",565,5031,13,0,0
"3592",570,5264,13,0,0
"3593",575,5208,13,0,0
"3594",580,5404,13,0,0
"3595",585,5368,13,0,0
"3596",590,5598,13,0,0
"3597",595,5598,13,0,0
"3598",600,5538,13,0,0
"3599",605,5552,13,0,0
"3600",610,5512,13,0,0
"3601",615,5756,13,0,0
"3602",620,5656,13,0,0
"3603",625,5766,13,0,0
"3604",630,5766,13,0,0
"3605",635,5866,13,0,0
"3606",640,6058,13,0,0
"3607",645,6032,13,0,0
"3608",650,5942,13,0,0
"3609",655,5956,13,0,0
"3610",660,5816,13,0,0
"3611",665,5698,13,0,0
"3612",670,5901,13,0,0
"3613",675,6033,13,0,0
"3614",680,6064,13,0,0
"3615",685,6101,13,0,0
"3616",690,6096,13,0,0
"3617",695,6200,13,0,0
"3618",700,6376,13,0,0
"3619",705,6358,13,0,0
"3620",710,6468,13,0,0
"3621",715,6418,13,0,0
"3622",720,6302,13,0,0
"3623",725,6520,13,0,0
"3624",5,1500,0,0,1
"3625",10,1500,0,0,1
"3626",15,1240,3,0,1
"3627",20,1082,4,0,1
"3628",25,925,5,0,1
"3629",30,690,6,0,1
"3630",35,272,8,0,1
"3631",40,447,8,0,1
"3632",45,225,9,0,1
"3633",50,250,9,0,1
"3634",55,262,10,0,1
"3635",60,320,11,0,1
"3636",65,170,12,0,1
"3637",70,376,12,0,1
"3638",75,64,13,0,1
"3639",80,186,13,0,1
"3640",85,360,13,0,1
"3641",90,346,13,0,1
"3642",95,578,13,0,1
"3643",100,696,13,0,1
"3644",105,721,14,0,1
"3645",110,837,14,0,1
"3646",115,1036,14,0,1
"3647",120,1152,14,0,1
"3648",125,740,15,0,1
"3649",130,960,15,0,1
"3650",135,940,15,0,1
"3651",140,1046,15,0,1
"3652",145,1240,15,0,1
"3653",150,1221,15,0,1
"3654",155,1505,15,0,1
"3655",160,1553,15,0,1
"3656",165,1799,15,0,1
"3657",170,1809,15,0,1
"3658",175,2027,15,0,1
"3659",180,2015,15,0,1
"3660",185,2189,15,0,1
"3661",190,2381,15,0,1
"3662",195,2409,15,0,1
"3663",200,2427,15,0,1
"3664",205,2749,15,0,1
"3665",210,2777,15,0,1
"3666",215,2779,15,0,1
"3667",220,2947,15,0,1
"3668",225,3063,15,0,1
"3669",230,3141,15,0,1
"3670",235,3341,15,0,1
"3671",240,3319,15,0,1
"3672",245,3505,15,0,1
"3673",250,3527,15,0,1
"3674",255,3517,15,0,1
"3675",260,3517,15,0,1
"3676",265,3611,15,0,1
"3677",270,3813,15,0,1
"3678",275,3801,15,0,1
"3679",280,3811,15,0,1
"3680",285,3881,15,0,1
"3681",290,4003,15,0,1
"3682",295,4169,15,0,1
"3683",300,4159,15,0,1
"3684",305,4419,15,0,1
"3685",310,4719,15,0,1
"3686",315,4629,15,0,1
"3687",320,4921,15,0,1
"3688",325,5103,15,0,1
"3689",330,5117,15,0,1
"3690",335,5389,15,0,1
"3691",340,5565,15,0,1
"3692",345,5745,15,0,1
"3693",350,5945,15,0,1
"3694",355,5937,15,0,1
"3695",360,6151,15,0,1
"3696",365,6059,15,0,1
"3697",370,6340,15,0,1
"3698",375,6501,15,0,1
"3699",380,6501,15,0,1
"3700",385,6785,15,0,1
"3701",390,6673,15,0,1
"3702",395,6887,15,0,1
"3703",400,6929,15,0,1
"3704",405,7231,15,0,1
"3705",410,7253,15,0,1
"3706",415,7453,15,0,1
"3707",420,7672,15,0,1
"3708",425,7652,15,0,1
"3709",430,7817,15,0,1
"3710",435,8010,15,0,1
"3711",440,8068,15,0,1
"3712",445,8056,15,0,1
"3713",450,8036,15,0,1
"3714",455,8036,15,0,1
"3715",460,8184,15,0,1
"3716",465,8162,15,0,1
"3717",470,8188,15,0,1
"3718",475,8424,15,0,1
"3719",480,8712,15,0,1
"3720",485,8960,15,0,1
"3721",490,9004,15,0,1
"3722",495,9004,15,0,1
"3723",500,9174,15,0,1
"3724",505,9204,15,0,1
"3725",510,9415,15,0,1
"3726",515,9717,15,0,1
"3727",520,9765,15,0,1
"3728",525,10075,15,0,1
"3729",530,10135,15,0,1
"3730",535,10335,15,0,1
"3731",540,10565,15,0,1
"3732",545,10733,15,0,1
"3733",550,10761,15,0,1
"3734",555,10926,15,0,1
"3735",560,10914,15,0,1
"3736",565,11179,15,0,1
"3737",570,11146,15,0,1
"3738",575,11402,15,0,1
"3739",580,11406,15,0,1
"3740",585,11642,15,0,1
"3741",590,11812,15,0,1
"3742",595,11812,15,0,1
"3743",600,12072,15,0,1
"3744",605,12258,15,0,1
"3745",610,12298,15,0,1
"3746",615,12454,15,0,1
"3747",620,12554,15,0,1
"3748",625,12644,15,0,1
"3749",630,12644,15,0,1
"3750",635,12844,15,0,1
"3751",640,12852,15,0,1
"3752",645,13078,15,0,1
"3753",650,13268,15,0,1
"3754",655,13454,15,0,1
"3755",660,13594,15,0,1
"3756",665,13912,15,0,1
"3757",670,14109,15,0,1
"3758",675,14377,15,0,1
"3759",680,14346,15,0,1
"3760",685,14509,15,0,1
"3761",690,14514,15,0,1
"3762",695,14710,15,0,1
"3763",700,14734,15,0,1
"3764",705,14952,15,0,1
"3765",710,15242,15,0,1
"3766",715,15292,15,0,1
"3767",720,15408,15,0,1
"3768",725,15590,15,0,1
"3769",5,1500,0,0,1
"3770",10,1200,2,0,1
"3771",15,1005,4,0,1
"3772",20,745,5,0,1
"3773",25,433,6,0,1
"3774",30,437,6,0,1
